"muni","total","danio","delsex","hom","les","robo","otros","year","muniYear"
"21099",0,0,0,0,0,0,0,2009,"21099_2009"
"21100",0,0,0,0,0,0,0,2009,"21100_2009"
"21101",0,0,0,0,0,0,0,2009,"21101_2009"
"21102",0,0,0,0,0,0,0,2009,"21102_2009"
"21103",0,0,0,0,0,0,0,2009,"21103_2009"
"21104",0,0,0,0,0,0,0,2009,"21104_2009"
"21105",0,0,0,0,0,0,0,2009,"21105_2009"
"21106",0,0,0,0,0,0,0,2009,"21106_2009"
"21107",0,0,0,0,0,0,0,2009,"21107_2009"
"21108",354,43,7,12,62,100,130,2009,"21108_2009"
"21109",134,14,6,6,39,33,36,2009,"21109_2009"
"21110",0,0,0,0,0,0,0,2009,"21110_2009"
"21111",0,0,0,0,0,0,0,2009,"21111_2009"
"21112",0,0,0,0,0,0,0,2009,"21112_2009"
"21113",0,0,0,0,0,0,0,2009,"21113_2009"
"21114",32630,3563,631,324,5690,12773,9649,2009,"21114_2009"
"21115",0,0,0,0,0,0,0,2009,"21115_2009"
"21116",0,0,0,0,0,0,0,2009,"21116_2009"
"21117",0,0,0,0,0,0,0,2009,"21117_2009"
"21118",0,0,0,0,0,0,0,2009,"21118_2009"
"21119",2240,272,28,38,355,961,586,2009,"21119_2009"
"21120",0,0,0,0,0,0,0,2009,"21120_2009"
"21121",0,0,0,0,0,0,0,2009,"21121_2009"
"21122",0,0,0,0,0,0,0,2009,"21122_2009"
"21123",0,0,0,0,0,0,0,2009,"21123_2009"
"21124",0,0,0,0,0,0,0,2009,"21124_2009"
"21125",0,0,0,0,0,0,0,2009,"21125_2009"
"21126",0,0,0,0,0,0,0,2009,"21126_2009"
"21127",0,0,0,0,0,0,0,2009,"21127_2009"
"21128",0,0,0,0,0,0,0,2009,"21128_2009"
"21129",0,0,0,0,0,0,0,2009,"21129_2009"
"21130",0,0,0,0,0,0,0,2009,"21130_2009"
"21131",0,0,0,0,0,0,0,2009,"21131_2009"
"21132",1863,159,39,34,464,613,554,2009,"21132_2009"
"21133",0,0,0,0,0,0,0,2009,"21133_2009"
"21134",0,0,0,0,0,0,0,2009,"21134_2009"
"21135",0,0,0,0,0,0,0,2009,"21135_2009"
"21136",0,0,0,0,0,0,0,2009,"21136_2009"
"21137",0,0,0,0,0,0,0,2009,"21137_2009"
"21138",0,0,0,0,0,0,0,2009,"21138_2009"
"21139",0,0,0,0,0,0,0,2009,"21139_2009"
"21140",3319,361,86,41,524,1333,974,2009,"21140_2009"
"21141",0,0,0,0,0,0,0,2009,"21141_2009"
"21142",0,0,0,0,0,0,0,2009,"21142_2009"
"21143",0,0,0,0,0,0,0,2009,"21143_2009"
"21144",0,0,0,0,0,0,0,2009,"21144_2009"
"21145",0,0,0,0,0,0,0,2009,"21145_2009"
"21146",0,0,0,0,0,0,0,2009,"21146_2009"
"21147",0,0,0,0,0,0,0,2009,"21147_2009"
"21148",0,0,0,0,0,0,0,2009,"21148_2009"
"21149",0,0,0,0,0,0,0,2009,"21149_2009"
"21150",0,0,0,0,0,0,0,2009,"21150_2009"
"21151",0,0,0,0,0,0,0,2009,"21151_2009"
"21152",0,0,0,0,0,0,0,2009,"21152_2009"
"21153",287,25,5,11,57,86,103,2009,"21153_2009"
"21154",1387,110,48,48,249,539,393,2009,"21154_2009"
"21155",0,0,0,0,0,0,0,2009,"21155_2009"
"21156",6014,496,165,103,1259,1448,2543,2009,"21156_2009"
"21157",207,16,13,8,53,46,71,2009,"21157_2009"
"21158",0,0,0,0,0,0,0,2009,"21158_2009"
"21159",0,0,0,0,0,0,0,2009,"21159_2009"
"21160",0,0,0,0,0,0,0,2009,"21160_2009"
"21161",0,0,0,0,0,0,0,2009,"21161_2009"
"21162",0,0,0,0,0,0,0,2009,"21162_2009"
"21163",0,0,0,0,0,0,0,2009,"21163_2009"
"21164",2179,287,64,89,474,719,546,2009,"21164_2009"
"21165",0,0,0,0,0,0,0,2009,"21165_2009"
"21166",0,0,0,0,0,0,0,2009,"21166_2009"
"21167",0,0,0,0,0,0,0,2009,"21167_2009"
"21168",0,0,0,0,0,0,0,2009,"21168_2009"
"21169",772,59,23,15,207,109,359,2009,"21169_2009"
"21170",0,0,0,0,0,0,0,2009,"21170_2009"
"21171",0,0,0,0,0,0,0,2009,"21171_2009"
"21172",265,19,13,7,57,48,121,2009,"21172_2009"
"21173",0,0,0,0,0,0,0,2009,"21173_2009"
"21174",2205,145,80,20,450,698,812,2009,"21174_2009"
"21175",0,0,0,0,0,0,0,2009,"21175_2009"
"21176",0,0,0,0,0,0,0,2009,"21176_2009"
"21177",0,0,0,0,0,0,0,2009,"21177_2009"
"21178",0,0,0,0,0,0,0,2009,"21178_2009"
"21179",0,0,0,0,0,0,0,2009,"21179_2009"
"21180",233,39,1,5,63,61,64,2009,"21180_2009"
"21181",0,0,0,0,0,0,0,2009,"21181_2009"
"21182",0,0,0,0,0,0,0,2009,"21182_2009"
"21183",0,0,0,0,0,0,0,2009,"21183_2009"
"21184",0,0,0,0,0,0,0,2009,"21184_2009"
"21185",0,0,0,0,0,0,0,2009,"21185_2009"
"21186",634,66,31,14,150,180,193,2009,"21186_2009"
"21187",0,0,0,0,0,0,0,2009,"21187_2009"
"21188",0,0,0,0,0,0,0,2009,"21188_2009"
"21189",0,0,0,0,0,0,0,2009,"21189_2009"
"21190",0,0,0,0,0,0,0,2009,"21190_2009"
"21191",225,10,1,6,25,24,159,2009,"21191_2009"
"21192",0,0,0,0,0,0,0,2009,"21192_2009"
"21193",0,0,0,0,0,0,0,2009,"21193_2009"
"21194",244,51,13,25,29,67,59,2009,"21194_2009"
"21195",0,0,0,0,0,0,0,2009,"21195_2009"
"21196",0,0,0,0,0,0,0,2009,"21196_2009"
"21197",632,25,18,25,157,251,156,2009,"21197_2009"
"21198",0,0,0,0,0,0,0,2009,"21198_2009"
"21199",0,0,0,0,0,0,0,2009,"21199_2009"
"21200",0,0,0,0,0,0,0,2009,"21200_2009"
"21201",0,0,0,0,0,0,0,2009,"21201_2009"
"21202",0,0,0,0,0,0,0,2009,"21202_2009"
"21203",0,0,0,0,0,0,0,2009,"21203_2009"
"21204",0,0,0,0,0,0,0,2009,"21204_2009"
"21205",0,0,0,0,0,0,0,2009,"21205_2009"
"21206",0,0,0,0,0,0,0,2009,"21206_2009"
"21207",558,58,27,8,122,86,257,2009,"21207_2009"
"21208",901,107,40,31,171,272,280,2009,"21208_2009"
"21209",0,0,0,0,0,0,0,2009,"21209_2009"
"21210",0,0,0,0,0,0,0,2009,"21210_2009"
"21211",0,0,0,0,0,0,0,2009,"21211_2009"
"21212",0,0,0,0,0,0,0,2009,"21212_2009"
"21213",0,0,0,0,0,0,0,2009,"21213_2009"
"21214",0,0,0,0,0,0,0,2009,"21214_2009"
"21215",0,0,0,0,0,0,0,2009,"21215_2009"
"21216",0,0,0,0,0,0,0,2009,"21216_2009"
"21217",0,0,0,0,0,0,0,2009,"21217_2009"
"22001",374,29,11,16,50,180,88,2009,"22001_2009"
"22002",81,11,4,7,12,22,25,2009,"22002_2009"
"22003",71,17,1,1,7,18,27,2009,"22003_2009"
"22004",278,25,13,21,48,113,58,2009,"22004_2009"
"22005",280,24,7,13,45,129,62,2009,"22005_2009"
"22006",1086,80,28,15,114,577,272,2009,"22006_2009"
"22007",209,18,8,8,28,107,40,2009,"22007_2009"
"22008",139,12,3,6,33,48,37,2009,"22008_2009"
"22009",201,25,5,5,20,83,63,2009,"22009_2009"
"22010",59,8,1,5,8,26,11,2009,"22010_2009"
"22011",804,67,16,31,121,371,198,2009,"22011_2009"
"22012",316,25,5,20,57,105,104,2009,"22012_2009"
"22013",32,2,3,1,9,8,9,2009,"22013_2009"
"22014",10902,917,189,117,1035,6147,2497,2009,"22014_2009"
"22015",28,0,2,0,3,17,6,2009,"22015_2009"
"22016",2152,217,51,47,318,996,523,2009,"22016_2009"
"22017",310,21,2,9,39,140,99,2009,"22017_2009"
"22018",123,17,4,9,22,35,36,2009,"22018_2009"
"23001",2103,412,51,9,304,829,498,2009,"23001_2009"
"23002",557,80,29,16,94,197,141,2009,"23002_2009"
"23003",377,54,4,10,64,128,117,2009,"23003_2009"
"23004",6190,990,163,88,996,2548,1405,2009,"23004_2009"
"23005",19955,2482,586,496,2295,7882,6214,2009,"23005_2009"
"23006",183,28,12,4,27,68,44,2009,"23006_2009"
"23007",249,24,9,7,32,85,92,2009,"23007_2009"
"23008",5347,653,152,36,658,2259,1589,2009,"23008_2009"
"23009",875,138,21,20,111,341,244,2009,"23009_2009"
"23010",NA,NA,NA,NA,NA,NA,NA,2009,"23010_2009"
"23011",NA,NA,NA,NA,NA,NA,NA,2009,"23011_2009"
"24001",171,31,1,1,26,53,59,2009,"24001_2009"
"24002",65,15,3,2,5,10,30,2009,"24002_2009"
"24003",336,26,11,3,79,61,156,2009,"24003_2009"
"24004",22,3,0,0,3,6,10,2009,"24004_2009"
"24005",352,45,5,9,58,81,154,2009,"24005_2009"
"24006",40,5,1,0,8,15,11,2009,"24006_2009"
"24007",287,34,5,0,40,76,132,2009,"24007_2009"
"24008",215,24,4,0,38,71,78,2009,"24008_2009"
"24009",0,0,0,0,0,0,0,2009,"24009_2009"
"24010",353,56,7,4,44,69,173,2009,"24010_2009"
"24011",673,101,5,1,102,209,255,2009,"24011_2009"
"24012",531,54,32,8,109,56,272,2009,"24012_2009"
"24013",4050,409,123,68,576,1187,1687,2009,"24013_2009"
"24014",163,6,5,2,47,36,67,2009,"24014_2009"
"24015",166,22,2,8,24,46,64,2009,"24015_2009"
"24016",319,45,8,8,39,99,120,2009,"24016_2009"
"24017",243,28,4,1,52,62,96,2009,"24017_2009"
"24018",162,18,1,0,26,29,88,2009,"24018_2009"
"24019",48,9,1,0,8,12,18,2009,"24019_2009"
"24020",2867,526,56,19,423,726,1117,2009,"24020_2009"
"24021",391,82,4,4,72,78,151,2009,"24021_2009"
"24022",132,27,1,10,18,33,43,2009,"24022_2009"
"24023",208,29,5,3,28,48,95,2009,"24023_2009"
"24024",2249,232,65,40,288,575,1049,2009,"24024_2009"
"24025",147,33,7,2,15,44,46,2009,"24025_2009"
"24026",81,6,5,0,21,8,41,2009,"24026_2009"
"24027",77,8,2,0,8,16,43,2009,"24027_2009"
"24028",30501,4594,498,355,4262,10297,10495,2009,"24028_2009"
"24029",116,8,2,4,15,14,73,2009,"24029_2009"
"24030",0,0,0,0,0,0,0,2009,"24030_2009"
"24031",58,11,2,0,9,7,29,2009,"24031_2009"
"24032",757,116,8,11,167,127,328,2009,"24032_2009"
"24033",34,5,2,1,5,5,16,2009,"24033_2009"
"24034",166,14,7,4,11,48,82,2009,"24034_2009"
"24035",1151,110,2,4,164,533,338,2009,"24035_2009"
"24036",338,55,11,16,52,74,130,2009,"24036_2009"
"24037",1386,76,96,16,248,200,750,2009,"24037_2009"
"24038",102,4,2,0,20,21,55,2009,"24038_2009"
"24039",105,10,5,4,18,20,48,2009,"24039_2009"
"24040",667,72,16,13,108,169,289,2009,"24040_2009"
"24041",124,10,5,0,20,17,72,2009,"24041_2009"
"24042",214,21,9,6,25,43,110,2009,"24042_2009"
"24043",205,38,4,0,42,47,74,2009,"24043_2009"
"24044",62,5,1,0,10,21,25,2009,"24044_2009"
"24045",117,21,2,1,12,24,57,2009,"24045_2009"
"24046",144,24,2,2,26,30,60,2009,"24046_2009"
"24047",30,4,0,0,8,7,11,2009,"24047_2009"
"24048",22,5,0,0,6,7,4,2009,"24048_2009"
"24049",155,25,1,9,39,38,43,2009,"24049_2009"
"24050",438,65,1,1,125,100,146,2009,"24050_2009"
"24051",120,18,0,3,25,38,36,2009,"24051_2009"
"24052",140,23,2,3,23,25,64,2009,"24052_2009"
"24053",291,28,13,0,40,82,128,2009,"24053_2009"
"24054",355,28,17,4,71,62,173,2009,"24054_2009"
"24055",222,33,2,0,40,63,84,2009,"24055_2009"
"24056",197,33,9,18,25,46,66,2009,"24056_2009"
"24057",181,14,4,1,28,27,107,2009,"24057_2009"
"24058",387,52,11,5,47,87,185,2009,"24058_2009"
"25001",3285,461,58,153,676,1387,550,2009,"25001_2009"
"25002",396,52,5,30,57,163,89,2009,"25002_2009"
"25003",114,10,5,36,11,21,31,2009,"25003_2009"
"25004",252,19,12,23,96,71,31,2009,"25004_2009"
"25005",80,5,1,20,7,30,17,2009,"25005_2009"
"25006",11142,1536,135,793,1114,5864,1700,2009,"25006_2009"
"25007",162,14,6,26,52,34,30,2009,"25007_2009"
"25008",295,29,9,51,44,117,45,2009,"25008_2009"
"25009",627,98,17,30,105,180,197,2009,"25009_2009"
"25010",479,53,12,57,111,168,78,2009,"25010_2009"
"25011",1753,234,39,136,303,698,343,2009,"25011_2009"
"25012",6076,926,66,192,1283,2299,1310,2009,"25012_2009"
"25013",290,31,10,44,39,100,66,2009,"25013_2009"
"25014",438,52,13,46,98,144,85,2009,"25014_2009"
"25015",726,59,9,69,114,304,171,2009,"25015_2009"
"25016",141,19,2,33,19,40,28,2009,"25016_2009"
"25017",307,39,3,68,49,100,48,2009,"25017_2009"
"25018",1003,91,16,157,204,348,187,2009,"25018_2009"
"26001",13,0,0,1,1,0,11,2009,"26001_2009"
"26002",925,98,32,36,96,380,283,2009,"26002_2009"
"26003",164,10,6,20,40,24,64,2009,"26003_2009"
"26004",82,12,5,12,13,14,26,2009,"26004_2009"
"26005",11,3,0,0,2,0,6,2009,"26005_2009"
"26006",19,2,2,3,6,2,4,2009,"26006_2009"
"26007",3,0,0,0,1,0,2,2009,"26007_2009"
"26008",3,1,0,0,0,1,1,2009,"26008_2009"
"26009",10,0,0,0,4,0,6,2009,"26009_2009"
"26010",6,1,3,0,0,0,2,2009,"26010_2009"
"26011",7,0,0,2,0,1,4,2009,"26011_2009"
"26012",111,5,7,11,11,43,34,2009,"26012_2009"
"26013",9,0,1,1,5,1,1,2009,"26013_2009"
"26014",6,0,0,0,1,1,4,2009,"26014_2009"
"26015",0,0,0,0,0,0,0,2009,"26015_2009"
"26016",66,6,4,0,10,12,34,2009,"26016_2009"
"26017",782,98,25,54,101,211,293,2009,"26017_2009"
"26018",5104,1058,144,133,713,1728,1328,2009,"26018_2009"
"26019",346,52,11,14,45,110,114,2009,"26019_2009"
"26020",19,2,3,1,2,0,11,2009,"26020_2009"
"26021",5,1,0,0,1,0,3,2009,"26021_2009"
"26022",10,3,0,0,3,0,4,2009,"26022_2009"
"26023",45,3,1,0,7,15,19,2009,"26023_2009"
"26024",3,0,0,0,2,0,1,2009,"26024_2009"
"26025",649,41,22,20,136,174,256,2009,"26025_2009"
"26026",415,45,17,12,116,73,152,2009,"26026_2009"
"26027",18,4,2,0,7,3,2,2009,"26027_2009"
"26028",0,0,0,0,0,0,0,2009,"26028_2009"
"26029",977,106,38,52,109,307,365,2009,"26029_2009"
"26030",10537,1043,225,152,1089,3861,4167,2009,"26030_2009"
"26031",3,1,0,0,1,0,1,2009,"26031_2009"
"26032",0,0,0,0,0,0,0,2009,"26032_2009"
"26033",590,41,18,28,116,196,191,2009,"26033_2009"
"26034",2,1,0,0,1,0,0,2009,"26034_2009"
"26035",149,12,10,14,24,32,57,2009,"26035_2009"
"26036",473,60,14,19,72,146,162,2009,"26036_2009"
"26037",4,0,0,0,0,1,3,2009,"26037_2009"
"26038",19,4,0,0,3,6,6,2009,"26038_2009"
"26039",68,3,3,6,12,17,27,2009,"26039_2009"
"26040",10,1,1,4,0,0,4,2009,"26040_2009"
"26041",130,17,2,3,15,30,63,2009,"26041_2009"
"26042",1592,155,35,47,317,452,586,2009,"26042_2009"
"26043",3482,339,124,174,220,1302,1323,2009,"26043_2009"
"26044",5,0,0,5,0,0,0,2009,"26044_2009"
"26045",8,2,0,0,2,1,3,2009,"26045_2009"
"26046",1,1,0,0,0,0,0,2009,"26046_2009"
"26047",35,4,2,1,7,5,16,2009,"26047_2009"
"26048",586,59,17,25,35,274,176,2009,"26048_2009"
"26049",22,3,0,1,7,2,9,2009,"26049_2009"
"26050",19,0,0,1,4,9,5,2009,"26050_2009"
"26051",70,9,2,5,14,5,35,2009,"26051_2009"
"26052",67,12,1,2,15,9,28,2009,"26052_2009"
"26053",0,0,0,0,0,0,0,2009,"26053_2009"
"26054",0,0,0,NA,0,0,0,2009,"26054_2009"
"26055",1899,208,82,43,160,908,498,2009,"26055_2009"
"26056",22,0,2,1,5,2,12,2009,"26056_2009"
"26057",20,0,0,0,1,17,2,2009,"26057_2009"
"26058",186,19,6,7,28,69,57,2009,"26058_2009"
"26059",3,0,0,0,0,2,1,2009,"26059_2009"
"26060",17,2,3,2,3,3,4,2009,"26060_2009"
"26061",1,0,0,0,0,0,1,2009,"26061_2009"
"26062",0,0,0,0,0,0,0,2009,"26062_2009"
"26063",2,0,0,1,0,0,1,2009,"26063_2009"
"26064",6,0,1,2,0,0,3,2009,"26064_2009"
"26065",6,0,0,1,0,1,4,2009,"26065_2009"
"26066",184,27,3,8,33,52,61,2009,"26066_2009"
"26067",5,2,1,0,1,0,1,2009,"26067_2009"
"26068",7,2,0,2,1,2,0,2009,"26068_2009"
"26069",34,1,3,6,7,4,13,2009,"26069_2009"
"26070",149,8,1,39,14,53,34,2009,"26070_2009"
"26071",248,33,2,5,66,73,69,2009,"26071_2009"
"26072",32,4,4,5,3,8,8,2009,"26072_2009"
"27001",1093,107,22,8,120,221,615,2009,"27001_2009"
"27002",5073,669,116,70,751,1122,2345,2009,"27002_2009"
"27003",1436,153,20,2,267,233,761,2009,"27003_2009"
"27004",24661,4753,363,198,2999,5925,10423,2009,"27004_2009"
"27005",3861,541,72,58,737,689,1764,2009,"27005_2009"
"27006",3310,448,53,40,611,580,1578,2009,"27006_2009"
"27007",634,66,10,5,100,123,330,2009,"27007_2009"
"27008",2567,297,47,66,362,543,1252,2009,"27008_2009"
"27009",204,15,5,5,26,38,115,2009,"27009_2009"
"27010",1475,233,22,10,325,253,632,2009,"27010_2009"
"27011",406,46,10,1,64,72,213,2009,"27011_2009"
"27012",2185,193,10,14,364,333,1271,2009,"27012_2009"
"27013",2429,274,20,6,383,444,1302,2009,"27013_2009"
"27014",1421,244,29,13,243,259,633,2009,"27014_2009"
"27015",598,60,15,3,135,67,318,2009,"27015_2009"
"27016",674,58,15,8,77,208,308,2009,"27016_2009"
"27017",983,105,14,8,140,243,473,2009,"27017_2009"
"28001",199,16,2,11,30,64,76,2009,"28001_2009"
"28002",320,18,11,10,58,97,126,2009,"28002_2009"
"28003",2690,132,79,49,624,959,847,2009,"28003_2009"
"28004",79,9,4,4,14,14,34,2009,"28004_2009"
"28005",31,3,0,4,0,7,17,2009,"28005_2009"
"28006",32,1,3,0,3,1,24,2009,"28006_2009"
"28007",199,7,8,12,19,85,68,2009,"28007_2009"
"28008",52,1,2,2,8,12,27,2009,"28008_2009"
"28009",3629,235,77,38,672,1152,1455,2009,"28009_2009"
"28010",17,1,1,1,2,4,8,2009,"28010_2009"
"28011",70,6,5,2,17,16,24,2009,"28011_2009"
"28012",362,20,6,14,80,154,88,2009,"28012_2009"
"28013",237,30,3,10,37,86,71,2009,"28013_2009"
"28014",34,4,1,2,3,12,12,2009,"28014_2009"
"28015",167,11,5,7,17,62,65,2009,"28015_2009"
"28016",297,22,6,11,48,120,90,2009,"28016_2009"
"28017",148,13,3,5,26,24,77,2009,"28017_2009"
"28018",86,8,2,5,13,26,32,2009,"28018_2009"
"28019",182,12,4,10,33,66,57,2009,"28019_2009"
"28020",17,1,0,1,5,7,3,2009,"28020_2009"
"28021",2392,164,54,49,358,634,1133,2009,"28021_2009"
"28022",8328,327,214,113,1187,3601,2886,2009,"28022_2009"
"28023",28,0,0,3,4,8,13,2009,"28023_2009"
"28024",80,5,2,7,6,44,16,2009,"28024_2009"
"28025",587,37,19,7,99,221,204,2009,"28025_2009"
"28026",27,4,1,0,4,3,15,2009,"28026_2009"
"28027",8424,661,126,119,1412,3776,2330,2009,"28027_2009"
"28028",15,2,2,0,3,5,3,2009,"28028_2009"
"28029",159,13,4,5,15,54,68,2009,"28029_2009"
"28030",246,11,5,5,42,64,119,2009,"28030_2009"
"28031",12,1,0,3,1,1,6,2009,"28031_2009"
"28032",13738,504,252,210,1363,5022,6387,2009,"28032_2009"
"28033",1902,96,52,39,326,631,758,2009,"28033_2009"
"28034",67,9,1,4,9,22,22,2009,"28034_2009"
"28035",736,41,10,13,115,272,285,2009,"28035_2009"
"28036",2,0,0,1,0,0,1,2009,"28036_2009"
"28037",627,49,10,20,133,141,274,2009,"28037_2009"
"28038",5290,239,122,46,848,2021,2014,2009,"28038_2009"
"28039",426,45,8,16,80,71,206,2009,"28039_2009"
"28040",916,51,12,13,156,334,350,2009,"28040_2009"
"28041",9868,954,120,57,1131,3099,4507,2009,"28041_2009"
"28042",38,6,3,1,3,18,7,2009,"28042_2009"
"28043",215,19,4,4,35,67,86,2009,"28043_2009"
"29001",0,0,0,0,0,0,0,2009,"29001_2009"
"29002",0,0,0,0,0,0,0,2009,"29002_2009"
"29003",0,0,0,0,0,0,0,2009,"29003_2009"
"29004",0,0,0,0,0,0,0,2009,"29004_2009"
"29005",1247,59,48,69,198,568,305,2009,"29005_2009"
"29006",481,22,0,43,109,162,145,2009,"29006_2009"
"29007",0,0,0,0,0,0,0,2009,"29007_2009"
"29008",0,0,0,0,0,0,0,2009,"29008_2009"
"29009",0,0,0,0,0,0,0,2009,"29009_2009"
"29010",195,12,0,6,15,118,44,2009,"29010_2009"
"29011",0,0,0,0,0,0,0,2009,"29011_2009"
"29012",0,0,0,0,0,0,0,2009,"29012_2009"
"29013",416,14,0,44,71,186,101,2009,"29013_2009"
"29014",0,0,0,0,0,0,0,2009,"29014_2009"
"29015",65,4,0,3,20,16,22,2009,"29015_2009"
"29016",0,0,0,0,0,0,0,2009,"29016_2009"
"29017",0,0,0,0,0,0,0,2009,"29017_2009"
"29018",62,5,0,3,3,35,16,2009,"29018_2009"
"29019",0,0,0,0,0,0,0,2009,"29019_2009"
"29020",0,0,0,0,0,0,0,2009,"29020_2009"
"29021",0,0,0,0,0,0,0,2009,"29021_2009"
"29022",0,0,0,0,0,0,0,2009,"29022_2009"
"29023",75,6,0,5,11,29,24,2009,"29023_2009"
"29024",0,0,0,0,0,0,0,2009,"29024_2009"
"29025",287,13,0,14,51,131,78,2009,"29025_2009"
"29026",0,0,0,0,0,0,0,2009,"29026_2009"
"29027",0,0,0,0,0,0,0,2009,"29027_2009"
"29028",0,0,0,0,0,0,0,2009,"29028_2009"
"29029",0,0,0,0,0,0,0,2009,"29029_2009"
"29030",0,0,0,0,0,0,0,2009,"29030_2009"
"29031",0,0,0,0,0,0,0,2009,"29031_2009"
"29032",0,0,0,0,0,0,0,2009,"29032_2009"
"29033",1353,68,24,135,224,573,329,2009,"29033_2009"
"29034",85,1,0,1,20,31,32,2009,"29034_2009"
"29035",0,0,0,0,0,0,0,2009,"29035_2009"
"29036",0,0,0,0,0,0,0,2009,"29036_2009"
"29037",0,0,0,0,0,0,0,2009,"29037_2009"
"29038",0,0,0,0,0,0,0,2009,"29038_2009"
"29039",0,0,0,0,0,0,0,2009,"29039_2009"
"29040",0,0,0,0,0,0,0,2009,"29040_2009"
"29041",0,0,0,0,0,0,0,2009,"29041_2009"
"29042",0,0,0,0,0,0,0,2009,"29042_2009"
"29043",0,0,0,0,0,0,0,2009,"29043_2009"
"29044",112,5,0,9,24,40,34,2009,"29044_2009"
"29045",0,0,0,0,0,0,0,2009,"29045_2009"
"29046",0,0,0,0,0,0,0,2009,"29046_2009"
"29047",0,0,0,0,0,0,0,2009,"29047_2009"
"29048",0,0,0,0,0,0,0,2009,"29048_2009"
"29049",0,0,0,0,0,0,0,2009,"29049_2009"
"29050",0,0,0,0,0,0,0,2009,"29050_2009"
"29051",0,0,0,0,0,0,0,2009,"29051_2009"
"29052",0,0,0,0,0,0,0,2009,"29052_2009"
"29053",0,0,0,0,0,0,0,2009,"29053_2009"
"29054",0,0,0,0,0,0,0,2009,"29054_2009"
"29055",0,0,0,0,0,0,0,2009,"29055_2009"
"29056",0,0,0,0,0,0,0,2009,"29056_2009"
"29057",0,0,0,0,0,0,0,2009,"29057_2009"
"29058",0,0,0,0,0,0,0,2009,"29058_2009"
"29059",0,0,0,0,0,0,0,2009,"29059_2009"
"29060",0,0,0,0,0,0,0,2009,"29060_2009"
"30001",98,14,4,7,19,18,36,2009,"30001_2009"
"30002",18,1,1,0,3,1,12,2009,"30002_2009"
"30003",1215,147,45,28,143,376,476,2009,"30003_2009"
"30004",103,15,8,6,12,23,39,2009,"30004_2009"
"30005",22,2,1,2,4,3,10,2009,"30005_2009"
"30006",103,14,4,6,22,30,27,2009,"30006_2009"
"30007",24,2,1,1,9,6,5,2009,"30007_2009"
"30008",9,1,0,1,2,2,3,2009,"30008_2009"
"30009",95,12,5,5,16,12,45,2009,"30009_2009"
"30010",164,15,18,15,19,25,72,2009,"30010_2009"
"30011",675,69,32,9,151,189,225,2009,"30011_2009"
"30012",37,3,2,0,9,6,17,2009,"30012_2009"
"30013",78,18,2,2,15,10,31,2009,"30013_2009"
"30014",161,29,19,6,17,37,53,2009,"30014_2009"
"30015",211,30,5,6,26,59,85,2009,"30015_2009"
"30016",488,79,5,16,79,165,144,2009,"30016_2009"
"30017",21,2,0,0,2,10,7,2009,"30017_2009"
"30018",6,0,0,0,3,2,1,2009,"30018_2009"
"30019",18,2,2,2,4,2,6,2009,"30019_2009"
"30020",8,0,0,0,4,1,3,2009,"30020_2009"
"30021",104,8,9,4,28,11,44,2009,"30021_2009"
"30022",70,5,3,4,20,17,21,2009,"30022_2009"
"30023",105,7,8,12,17,12,49,2009,"30023_2009"
"30024",47,14,1,1,13,4,14,2009,"30024_2009"
"30025",34,5,1,1,4,1,22,2009,"30025_2009"
"30026",219,25,13,3,41,38,99,2009,"30026_2009"
"30027",26,6,0,1,5,4,10,2009,"30027_2009"
"30028",2775,383,36,40,355,899,1062,2009,"30028_2009"
"30029",22,4,0,0,3,6,9,2009,"30029_2009"
"30030",443,86,11,11,75,138,122,2009,"30030_2009"
"30031",31,7,6,5,2,3,8,2009,"30031_2009"
"30032",197,17,10,5,27,37,101,2009,"30032_2009"
"30033",59,9,4,2,8,15,21,2009,"30033_2009"
"30034",59,7,4,1,10,15,22,2009,"30034_2009"
"30035",9,0,0,1,1,1,6,2009,"30035_2009"
"30036",43,4,0,1,10,7,21,2009,"30036_2009"
"30037",0,0,0,0,0,0,0,2009,"30037_2009"
"30038",1264,183,16,15,247,319,484,2009,"30038_2009"
"30039",5196,624,162,59,730,1717,1904,2009,"30039_2009"
"30040",197,19,21,4,40,39,74,2009,"30040_2009"
"30041",16,1,0,0,5,7,3,2009,"30041_2009"
"30042",8,1,1,1,0,2,3,2009,"30042_2009"
"30043",48,8,2,0,13,6,19,2009,"30043_2009"
"30044",3947,449,79,52,594,1414,1359,2009,"30044_2009"
"30045",1167,169,37,45,221,314,381,2009,"30045_2009"
"30046",31,4,2,2,8,9,6,2009,"30046_2009"
"30047",107,13,7,10,18,18,41,2009,"30047_2009"
"30048",1324,215,26,37,242,396,408,2009,"30048_2009"
"30049",76,7,2,4,10,20,33,2009,"30049_2009"
"30050",12,0,2,1,3,2,4,2009,"30050_2009"
"30051",40,4,0,4,5,8,19,2009,"30051_2009"
"30052",25,1,2,1,9,3,9,2009,"30052_2009"
"30053",202,47,7,25,20,62,41,2009,"30053_2009"
"30054",46,7,2,5,8,8,16,2009,"30054_2009"
"30055",16,2,0,0,5,2,7,2009,"30055_2009"
"30056",1,0,1,0,0,0,0,2009,"30056_2009"
"30057",43,3,1,1,9,6,23,2009,"30057_2009"
"30058",302,30,22,16,83,32,119,2009,"30058_2009"
"30059",31,1,2,3,6,3,16,2009,"30059_2009"
"30060",1,0,0,0,0,1,0,2009,"30060_2009"
