"muniYear","state","muni","year","Winner2","PAN","PRI","PRD","PAN_PRD","nulos","noreg","total","muniYear1","win_state","wintop_state","win","win_top","prevyear","difY","inc","cont","alt","inc_top","conco","PRI_ofi","PAN_ofi","PRD_ofi","PAN_PRD_ofi","PRI_opo","PAN_opo","PRD_opo","PAN_PRD_opo","edo_year"
"07002_1995","07","07002",1995,"PRI",1223,3076,1835,0,300,0,6416,NA,"PRI","PRI","PRI","PRI",1991,4,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"07_1995"
"07002_1998","07","07002",1998,"PRD",282,3518,3930,0,217,4,8439,NA,"PRI","PRI","PRD","PRD",1995,3,"PRI",0,1,"PRI",0,0,0,0,0,0,0,1,0,"07_1998"
"07002_2001","07","07002",2001,"PRD_PT",1666,3287,3469,0,241,0,9891,NA,"PAN_PRD_PT_PVEM_CONV_PCD_PAS_PSN","PAN","PRD","PRD",1998,3,"PRD",1,0,"PRD",0,0,0,0,0,0,0,1,0,"07_2001"
"07002_2004","07","07002",2004,"PAN",5239,2832,1622,0,247,0,10874,NA,"PAN_PRD_PT_PVEM_CONV_PCD_PAS_PSN","PAN","PAN","PAN",2001,3,"PRD",0,1,"PRD",1,0,1,0,0,0,0,0,0,"07_2004"
"07002_2007","07","07002",2007,"PRI",3009,3409,2282,0,398,1,11493,NA,"PRD_CONV_PT","PRD","PRI","PRI",2004,3,"PAN",0,1,"PAN",0,0,0,0,0,1,0,0,0,"07_2007"
"07002_2010","07","07002",2010,"PVEM",0,1200,0,3842,459,9,12606,NA,"PRD_CONV_PT","PRD","PVEM","Otros",2007,3,"PRI",0,1,"PRI",0,0,0,0,0,0,0,0,0,"07_2010"
"07002_2012","07","07002",2012,"PAN_POCH",2747,2486,1166,0,360,3,9223,NA,"PRD_CONV_PT","PRD","PAN","PAN",2010,2,"PVEM",0,1,"Otros",0,0,0,0,0,0,1,0,0,"07_2012"
"07003_1982","07","07003",1982,"PRI",0,7405,0,0,NA,NA,7405,NA,"PRI","PRI","PRI","PRI",2012,-30,"PAN",0,1,"PAN",1,1,0,0,0,0,0,0,0,"07_1982"
"07003_1985","07","07003",1985,"PRI",0,6308,0,0,0,0,6312,NA,"PRI","PRI","PRI","PRI",1982,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"07_1985"
"07003_1988","07","07003",1988,"PRI",0,3327,0,0,0,0,4066,NA,"PRI","PRI","PRI","PRI",1985,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"07_1988"
"07003_1991","07","07003",1991,"PRI",0,5121,888,0,0,0,6009,NA,"PRI","PRI","PRI","PRI",1988,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"07_1991"
"07003_1995","07","07003",1995,"PRD",241,2972,3238,0,558,0,6706,NA,"PRI","PRI","PRD","PRD",1991,4,"PRI",0,1,"PRI",0,0,0,0,0,0,0,1,0,"07_1995"
"07003_1998","07","07003",1998,"PRI",182,3187,2252,0,212,3,6485,NA,"PRI","PRI","PRI","PRI",1995,3,"PRD",0,1,"PRD",1,1,0,0,0,0,0,0,0,"07_1998"
"07003_2001","07","07003",2001,"PVEM",609,2037,1639,0,181,0,7542,NA,"PAN_PRD_PT_PVEM_CONV_PCD_PAS_PSN","PAN","PVEM","Otros",1998,3,"PRI",0,1,"PRI",0,0,0,0,0,0,0,0,0,"07_2001"
"07003_2004","07","07003",2004,"PVEM",828,2740,1038,0,279,0,9627,NA,"PAN_PRD_PT_PVEM_CONV_PCD_PAS_PSN","PAN","PVEM","Otros",2001,3,"PVEM",1,0,"Otros",0,0,0,0,0,0,0,0,0,"07_2004"
"07003_2007","07","07003",2007,"PVEM",1327,2289,2515,0,412,2,10245,NA,"PRD_CONV_PT","PRD","PVEM","Otros",2004,3,"PVEM",1,0,"Otros",0,0,0,0,0,0,0,0,0,"07_2007"
"07003_2010","07","07003",2010,"PT",0,1168,0,1007,305,6,10798,NA,"PRD_CONV_PT","PRD","PT","Otros",2007,3,"PVEM",0,1,"Otros",0,0,0,0,0,0,0,0,0,"07_2010"
"07003_2012","07","07003",2012,"PVEM",4031,867,221,0,803,9,12249,NA,"PRD_CONV_PT","PRD","PVEM","Otros",2010,2,"PT",0,1,"Otros",0,0,0,0,0,0,0,0,0,"07_2012"
"07004_1982","07","07004",1982,"PRI",0,2449,0,0,NA,NA,2449,NA,"PRI","PRI","PRI","PRI",2012,-30,"PVEM",0,1,"Otros",1,1,0,0,0,0,0,0,0,"07_1982"
"07004_1985","07","07004",1985,"PRI",0,2139,0,0,0,0,2139,NA,"PRI","PRI","PRI","PRI",1982,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"07_1985"
"07004_1988","07","07004",1988,"PRI",0,4607,0,0,0,0,4607,NA,"PRI","PRI","PRI","PRI",1985,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"07_1988"
"07004_1991","07","07004",1991,"PRI",0,3138,0,0,0,0,3138,NA,"PRI","PRI","PRI","PRI",1988,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"07_1991"
"07004_1995","07","07004",1995,"PRI",80,2129,1676,0,349,0,4028,NA,"PRI","PRI","PRI","PRI",1991,4,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"07_1995"
"07004_1998","07","07004",1998,"PRI",50,2317,2112,0,480,6,5035,NA,"PRI","PRI","PRI","PRI",1995,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"07_1998"
"07004_2001","07","07004",2001,"PRI",124,3785,1804,0,455,20,6387,NA,"PAN_PRD_PT_PVEM_CONV_PCD_PAS_PSN","PAN","PRI","PRI",1998,3,"PRI",1,0,"PRI",0,0,0,0,0,1,0,0,0,"07_2001"
"07004_2004","07","07004",2004,"PVEM",296,2741,1140,0,415,0,7272,NA,"PAN_PRD_PT_PVEM_CONV_PCD_PAS_PSN","PAN","PVEM","Otros",2001,3,"PRI",0,1,"PRI",0,0,0,0,0,0,0,0,0,"07_2004"
"07004_2007","07","07004",2007,"PRI",1263,2123,1654,0,437,16,8941,NA,"PRD_CONV_PT","PRD","PRI","PRI",2004,3,"PVEM",0,1,"Otros",0,0,0,0,0,1,0,0,0,"07_2007"
"07004_2010","07","07004",2010,"PRI",0,4201,0,2137,482,16,10368,NA,"PRD_CONV_PT","PRD","PRI","PRI",2007,3,"PRI",1,0,"PRI",0,0,0,0,0,1,0,0,0,"07_2010"
"07004_2012","07","07004",2012,"PVEM",3575,3471,168,0,548,17,12007,NA,"PRD_CONV_PT","PRD","PVEM","Otros",2010,2,"PRI",0,1,"PRI",0,0,0,0,0,0,0,0,0,"07_2012"
"07005_1982","07","07005",1982,"PRI",0,3730,0,0,NA,NA,3730,NA,"PRI","PRI","PRI","PRI",2012,-30,"PVEM",0,1,"Otros",1,1,0,0,0,0,0,0,0,"07_1982"
"07005_1985","07","07005",1985,"PRI",0,3465,0,0,0,0,3465,NA,"PRI","PRI","PRI","PRI",1982,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"07_1985"
"07005_1988","07","07005",1988,"PRI",0,2913,6,0,0,0,3041,NA,"PRI","PRI","PRI","PRI",1985,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"07_1988"
"07005_1991","07","07005",1991,"PRI",0,1986,0,0,0,0,1986,NA,"PRI","PRI","PRI","PRI",1988,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"07_1991"
"07005_1995","07","07005",1995,"PRI",26,2390,878,0,262,0,3387,NA,"PRI","PRI","PRI","PRI",1991,4,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"07_1995"
"07005_1998","07","07005",1998,"PRI",1000,1874,642,0,235,0,3567,NA,"PRI","PRI","PRI","PRI",1995,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"07_1998"
"07005_2001","07","07005",2001,"PAN",1369,1144,477,0,417,0,4706,NA,"PAN_PRD_PT_PVEM_CONV_PCD_PAS_PSN","PAN","PAN","PAN",1998,3,"PRI",0,1,"PRI",1,0,1,0,0,0,0,0,0,"07_2001"
"07005_2004","07","07005",2004,"PAN",1666,1442,1357,0,239,0,5837,NA,"PAN_PRD_PT_PVEM_CONV_PCD_PAS_PSN","PAN","PAN","PAN",2001,3,"PAN",1,0,"PAN",1,0,1,0,0,0,0,0,0,"07_2004"
"07005_2007","07","07005",2007,"PRD",1483,1528,2541,0,298,22,6984,NA,"PRD_CONV_PT","PRD","PRD","PRD",2004,3,"PAN",0,1,"PAN",1,0,0,1,0,0,0,0,0,"07_2007"
"07005_2010","07","07005",2010,"PRI",0,2753,0,2730,392,28,7524,NA,"PRD_CONV_PT","PRD","PRI","PRI",2007,3,"PRD",0,1,"PRD",0,0,0,0,0,1,0,0,0,"07_2010"
"07005_2012","07","07005",2012,"PVEM",1142,1876,2073,0,581,1,8476,NA,"PRD_CONV_PT","PRD","PVEM","Otros",2010,2,"PRI",0,1,"PRI",0,0,0,0,0,0,0,0,0,"07_2012"
"07006_1982","07","07006",1982,"PRI",0,4579,0,0,NA,NA,4796,NA,"PRI","PRI","PRI","PRI",2012,-30,"PVEM",0,1,"Otros",1,1,0,0,0,0,0,0,0,"07_1982"
"07006_1985","07","07006",1985,"PRI",0,2642,0,0,0,0,2671,NA,"PRI","PRI","PRI","PRI",1982,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"07_1985"
"07006_1988","07","07006",1988,"PRI",0,2741,44,0,0,0,2891,NA,"PRI","PRI","PRI","PRI",1985,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"07_1988"
"07006_1991","07","07006",1991,"PRI",0,5665,0,0,0,0,6357,NA,"PRI","PRI","PRI","PRI",1988,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"07_1991"
"07006_1995","07","07006",1995,"PRI",66,2857,2197,0,293,0,5288,NA,"PRI","PRI","PRI","PRI",1991,4,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"07_1995"
"07006_1998","07","07006",1998,"PRI",564,2337,1767,0,203,2,6920,NA,"PRI","PRI","PRI","PRI",1995,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"07_1998"
"07006_2001","07","07006",2001,"PRI",1011,3257,2656,0,234,0,7921,NA,"PAN_PRD_PT_PVEM_CONV_PCD_PAS_PSN","PAN","PRI","PRI",1998,3,"PRI",1,0,"PRI",0,0,0,0,0,1,0,0,0,"07_2001"
"07006_2004","07","07006",2004,"PAN_PRD_PT",0,2581,0,3606,287,4,8731,NA,"PAN_PRD_PT_PVEM_CONV_PCD_PAS_PSN","PAN","PAN","PAN",2001,3,"PRI",0,1,"PRI",1,0,1,0,1,0,0,0,0,"07_2004"
"07006_2007","07","07006",2007,"PT",823,2290,1809,0,373,7,10013,NA,"PRD_CONV_PT","PRD","PT","Otros",2004,3,"PAN",0,1,"PAN",0,0,0,0,0,0,0,0,0,"07_2007"
"07006_2010","07","07006",2010,"PAN_PRD_MC_PNA",0,2825,0,4191,490,9,11809,NA,"PRD_CONV_PT","PRD","PAN","PAN",2007,3,"PT",0,1,"Otros",0,0,0,0,0,0,1,0,1,"07_2010"
"07006_2012","07","07006",2012,"PVEM",338,2025,4776,0,696,5,13211,NA,"PRD_CONV_PT","PRD","PVEM","Otros",2010,2,"PAN",0,1,"PAN",0,0,0,0,0,0,0,0,0,"07_2012"
"07007_1982","07","07007",1982,"PRI",0,2196,0,0,NA,NA,2196,NA,"PRI","PRI","PRI","PRI",2012,-30,"PVEM",0,1,"Otros",1,1,0,0,0,0,0,0,0,"07_1982"
"07007_1985","07","07007",1985,"PRI",0,2492,0,0,0,0,2492,NA,"PRI","PRI","PRI","PRI",1982,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"07_1985"
"07007_1988","07","07007",1988,"PRI",0,2301,0,0,0,0,2301,NA,"PRI","PRI","PRI","PRI",1985,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"07_1988"
"07007_1991","07","07007",1991,"PRI",0,1903,0,0,0,0,1903,NA,"PRI","PRI","PRI","PRI",1988,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"07_1991"
"07007_1995","07","07007",1995,"PRD",41,732,1118,0,331,0,1983,NA,"PRI","PRI","PRD","PRD",1991,4,"PRI",0,1,"PRI",0,0,0,0,0,0,0,1,0,"07_1995"
"07007_1998","07","07007",1998,"PRI",0,1177,1091,0,122,0,2268,NA,"PRI","PRI","PRI","PRI",1995,3,"PRD",0,1,"PRD",1,1,0,0,0,0,0,0,0,"07_1998"
"07007_2001","07","07007",2001,"PRI",383,1070,807,0,115,0,2387,NA,"PAN_PRD_PT_PVEM_CONV_PCD_PAS_PSN","PAN","PRI","PRI",1998,3,"PRI",1,0,"PRI",0,0,0,0,0,1,0,0,0,"07_2001"
"07007_2004","07","07007",2004,"PRI",0,1468,0,1200,88,0,2668,NA,"PAN_PRD_PT_PVEM_CONV_PCD_PAS_PSN","PAN","PRI","PRI",2001,3,"PRI",1,0,"PRI",0,0,0,0,0,1,0,0,0,"07_2004"
"07007_2007","07","07007",2007,"PRI",100,1242,893,0,131,10,3151,NA,"PRD_CONV_PT","PRD","PRI","PRI",2004,3,"PRI",1,0,"PRI",0,0,0,0,0,1,0,0,0,"07_2007"
"07007_2010","07","07007",2010,"PRI",0,1597,0,1526,150,16,3811,NA,"PRD_CONV_PT","PRD","PRI","PRI",2007,3,"PRI",1,0,"PRI",0,0,0,0,0,1,0,0,0,"07_2010"
"07007_2012","07","07007",2012,"PRD_PT_MC",47,1158,1318,0,120,3,3312,NA,"PRD_CONV_PT","PRD","PRD","PRD",2010,2,"PRI",0,1,"PRI",1,0,0,1,0,0,0,0,0,"07_2012"
"07008_1982","07","07008",1982,"PRI",0,4084,0,0,NA,NA,4084,NA,"PRI","PRI","PRI","PRI",2012,-30,"PRD",0,1,"PRD",1,1,0,0,0,0,0,0,0,"07_1982"
"07008_1985","07","07008",1985,"PRI",0,3817,0,0,0,0,3817,NA,"PRI","PRI","PRI","PRI",1982,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"07_1985"
"07008_1988","07","07008",1988,"PRI",0,6169,0,0,0,0,6169,NA,"PRI","PRI","PRI","PRI",1985,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"07_1988"
"07008_1991","07","07008",1991,"PRI",0,7540,0,0,0,0,7540,NA,"PRI","PRI","PRI","PRI",1988,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"07_1991"
"07008_1995","07","07008",1995,"PRI",123,3314,2230,0,386,0,5800,NA,"PRI","PRI","PRI","PRI",1991,4,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"07_1995"
"07008_1998","07","07008",1998,"PRI",0,3929,2254,0,431,25,6543,NA,"PRI","PRI","PRI","PRI",1995,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"07_1998"
"07008_2001","07","07008",2001,"PRI",1970,2226,1323,0,243,1,7397,NA,"PAN_PRD_PT_PVEM_CONV_PCD_PAS_PSN","PAN","PRI","PRI",1998,3,"PRI",1,0,"PRI",0,0,0,0,0,1,0,0,0,"07_2001"
"07008_2004","07","07008",2004,"PAN_PT",3814,2139,1647,0,360,1,7600,NA,"PAN_PRD_PT_PVEM_CONV_PCD_PAS_PSN","PAN","PAN","PAN",2001,3,"PRI",0,1,"PRI",1,0,1,0,0,0,0,0,0,"07_2004"
"07008_2007","07","07008",2007,"PRI",2511,3496,2949,0,298,8,9155,NA,"PRD_CONV_PT","PRD","PRI","PRI",2004,3,"PAN",0,1,"PAN",0,0,0,0,0,1,0,0,0,"07_2007"
"07008_2010","07","07008",2010,"PSD",0,1561,0,1162,349,7,8664,NA,"PRD_CONV_PT","PRD","PSD","Otros",2007,3,"PRI",0,1,"PRI",0,0,0,0,0,0,0,0,0,"07_2010"
"07008_2012","07","07008",2012,"PNA",1248,2384,1977,0,757,9,10023,NA,"PRD_CONV_PT","PRD","PNA","Otros",2010,2,"PSD",0,1,"Otros",0,0,0,0,0,0,0,0,0,"07_2012"
"07009_1982","07","07009",1982,"PRI",2,1427,101,0,NA,NA,1530,NA,"PRI","PRI","PRI","PRI",2012,-30,"PNA",0,1,"Otros",1,1,0,0,0,0,0,0,0,"07_1982"
"07009_1985","07","07009",1985,"PRI",2233,3327,0,0,0,0,5560,NA,"PRI","PRI","PRI","PRI",1982,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"07_1985"
"07009_1988","07","07009",1988,"PRI",1961,3474,0,0,0,0,5435,NA,"PRI","PRI","PRI","PRI",1985,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"07_1988"
"07009_1991","07","07009",1991,"PRI",4091,6051,0,0,0,0,10142,NA,"PRI","PRI","PRI","PRI",1988,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"07_1991"
"07009_1995","07","07009",1995,"PRI",3565,6665,881,0,295,0,11306,NA,"PRI","PRI","PRI","PRI",1991,4,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"07_1995"
"07009_1998","07","07009",1998,"PRI",2506,5699,2443,0,334,0,10934,NA,"PRI","PRI","PRI","PRI",1995,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"07_1998"
"07009_2001","07","07009",2001,"PAN",5610,2474,2473,0,239,4,11725,NA,"PAN_PRD_PT_PVEM_CONV_PCD_PAS_PSN","PAN","PAN","PAN",1998,3,"PRI",0,1,"PRI",1,0,1,0,0,0,0,0,0,"07_2001"
"07009_2004","07","07009",2004,"PRI",2762,6427,3579,0,376,0,13190,NA,"PAN_PRD_PT_PVEM_CONV_PCD_PAS_PSN","PAN","PRI","PRI",2001,3,"PAN",0,1,"PAN",0,0,0,0,0,1,0,0,0,"07_2004"
"07009_2007","07","07009",2007,"PT_MC",3173,3485,3055,0,674,16,15060,NA,"PRD_CONV_PT","PRD","PT","Otros",2004,3,"PRI",0,1,"PRI",0,0,0,0,0,0,0,0,0,"07_2007"
"07009_2010","07","07009",2010,"PAN_PRD_MC_PNA",0,3201,0,5008,707,279,14200,NA,"PRD_CONV_PT","PRD","PAN","PAN",2007,3,"PT",0,1,"Otros",0,0,0,0,0,0,1,0,1,"07_2010"
"07009_2012","07","07009",2012,"PRI_POCH",2745,4318,2654,0,1295,1,16381,NA,"PRD_CONV_PT","PRD","PRI","PRI",2010,2,"PAN",0,1,"PAN",0,0,0,0,0,1,0,0,0,"07_2012"
"07010_1982","07","07010",1982,"PRI",138,316,0,0,NA,NA,454,NA,"PRI","PRI","PRI","PRI",2012,-30,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"07_1982"
"07010_1985","07","07010",1985,"PRI",0,1394,0,0,0,0,1394,NA,"PRI","PRI","PRI","PRI",1982,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"07_1985"
"07010_1988","07","07010",1988,"PRI",0,1977,0,0,0,0,1977,NA,"PRI","PRI","PRI","PRI",1985,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"07_1988"
"07010_1991","07","07010",1991,"PRI",0,1421,0,0,0,0,1421,NA,"PRI","PRI","PRI","PRI",1988,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"07_1991"
"07010_1995","07","07010",1995,"PRI",2,509,256,0,172,0,782,NA,"PRI","PRI","PRI","PRI",1991,4,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"07_1995"
"07010_1998","07","07010",1998,"PRD",0,706,771,0,91,0,1477,NA,"PRI","PRI","PRD","PRD",1995,3,"PRI",0,1,"PRI",0,0,0,0,0,0,0,1,0,"07_1998"
"07010_2001","07","07010",2001,"PRI",104,888,688,0,42,5,1758,NA,"PAN_PRD_PT_PVEM_CONV_PCD_PAS_PSN","PAN","PRI","PRI",1998,3,"PRD",0,1,"PRD",0,0,0,0,0,1,0,0,0,"07_2001"
"07010_2004","07","07010",2004,"PAN_PRD_PT",0,903,0,981,36,0,1886,NA,"PAN_PRD_PT_PVEM_CONV_PCD_PAS_PSN","PAN","PAN","PAN",2001,3,"PRI",0,1,"PRI",1,0,1,0,1,0,0,0,0,"07_2004"
"07010_2007","07","07010",2007,"PRD_PT_MC",423,752,945,0,67,1,2120,NA,"PRD_CONV_PT","PRD","PRD","PRD",2004,3,"PAN",0,1,"PAN",1,0,0,1,0,0,0,0,0,"07_2007"
"07010_2010","07","07010",2010,"PAN_PRD_MC_PNA",0,85,0,1405,37,7,2397,NA,"PRD_CONV_PT","PRD","PAN","PAN",2007,3,"PRD",0,1,"PRD",0,0,0,0,0,0,1,0,1,"07_2010"
"07010_2012","07","07010",2012,"PVEM",23,256,1121,0,116,0,2557,NA,"PRD_CONV_PT","PRD","PVEM","Otros",2010,2,"PAN",0,1,"PAN",0,0,0,0,0,0,0,0,0,"07_2012"
"07011_1982","07","07011",1982,"PRI",0,2265,0,0,NA,NA,2265,NA,"PRI","PRI","PRI","PRI",2012,-30,"PVEM",0,1,"Otros",1,1,0,0,0,0,0,0,0,"07_1982"
"07011_1985","07","07011",1985,"PRI",0,1406,0,0,0,0,1406,NA,"PRI","PRI","PRI","PRI",1982,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"07_1985"
"07011_1988","07","07011",1988,"PRI",0,1724,0,0,0,0,1724,NA,"PRI","PRI","PRI","PRI",1985,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"07_1988"
"07011_1991","07","07011",1991,"PRI",0,2392,1024,0,0,0,3416,NA,"PRI","PRI","PRI","PRI",1988,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"07_1991"
"07011_1995","07","07011",1995,"PRI",26,2322,1216,0,489,0,3610,NA,"PRI","PRI","PRI","PRI",1991,4,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"07_1995"
"07011_1998","07","07011",1998,"PRI",1648,1977,1046,0,224,0,4710,NA,"PRI","PRI","PRI","PRI",1995,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"07_1998"
"07011_2001","07","07011",2001,"PRI",118,2874,1847,0,150,5,6016,NA,"PAN_PRD_PT_PVEM_CONV_PCD_PAS_PSN","PAN","PRI","PRI",1998,3,"PRI",1,0,"PRI",0,0,0,0,0,1,0,0,0,"07_2001"
"07011_2004","07","07011",2004,"PAN_PRD_PT",0,2928,0,3552,75,0,6487,NA,"PAN_PRD_PT_PVEM_CONV_PCD_PAS_PSN","PAN","PAN","PAN",2001,3,"PRI",0,1,"PRI",1,0,1,0,1,0,0,0,0,"07_2004"
"07011_2007","07","07011",2007,"PRI",378,3441,2993,0,131,1,7411,NA,"PRD_CONV_PT","PRD","PRI","PRI",2004,3,"PAN",0,1,"PAN",0,0,0,0,0,1,0,0,0,"07_2007"
"07011_2010","07","07011",2010,"PAN_PRD_MC_PNA",0,3511,0,4208,425,4,8036,NA,"PRD_CONV_PT","PRD","PAN","PAN",2007,3,"PRI",0,1,"PRI",0,0,0,0,0,0,1,0,1,"07_2010"
"07011_2012","07","07011",2012,"PRI_POCH",397,3829,2286,0,300,0,8732,NA,"PRD_CONV_PT","PRD","PRI","PRI",2010,2,"PAN",0,1,"PAN",0,0,0,0,0,1,0,0,0,"07_2012"
"07012_1982","07","07012",1982,"PRI",0,3803,0,0,NA,NA,3803,NA,"PRI","PRI","PRI","PRI",2012,-30,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"07_1982"
"07012_1985","07","07012",1985,"PRI",0,3649,0,0,0,0,3649,NA,"PRI","PRI","PRI","PRI",1982,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"07_1985"
"07012_1988","07","07012",1988,"PRI",0,5485,0,0,0,0,5485,NA,"PRI","PRI","PRI","PRI",1985,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"07_1988"
"07012_1991","07","07012",1991,"PRI",0,2653,1265,0,0,0,3918,NA,"PRI","PRI","PRI","PRI",1988,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"07_1991"
"07012_1995","07","07012",1995,"PRI",1106,3196,1739,0,345,0,6279,NA,"PRI","PRI","PRI","PRI",1991,4,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"07_1995"
"07012_1998","07","07012",1998,"PRD",996,1974,2537,0,162,1,6018,NA,"PRI","PRI","PRD","PRD",1995,3,"PRI",0,1,"PRI",0,0,0,0,0,0,0,1,0,"07_1998"
"07012_2001","07","07012",2001,"PRD",2218,2511,2732,0,215,0,8453,NA,"PAN_PRD_PT_PVEM_CONV_PCD_PAS_PSN","PAN","PRD","PRD",1998,3,"PRD",1,0,"PRD",0,0,0,0,0,0,0,1,0,"07_2001"
"07012_2004","07","07012",2004,"PRI",3107,4615,2015,0,293,1,10611,NA,"PAN_PRD_PT_PVEM_CONV_PCD_PAS_PSN","PAN","PRI","PRI",2001,3,"PRD",0,1,"PRD",0,0,0,0,0,1,0,0,0,"07_2004"
"07012_2007","07","07012",2007,"PRI",1538,4188,3549,0,261,5,11811,NA,"PRD_CONV_PT","PRD","PRI","PRI",2004,3,"PRI",1,0,"PRI",0,0,0,0,0,1,0,0,0,"07_2007"
"07012_2010","07","07012",2010,"PAN_PRD_MC_PNA",0,3443,0,4244,376,17,12540,NA,"PRD_CONV_PT","PRD","PAN","PAN",2007,3,"PRI",0,1,"PRI",0,0,0,0,0,0,1,0,1,"07_2010"
"07012_2012","07","07012",2012,"PVEM",2665,2248,2042,0,958,5,14850,NA,"PRD_CONV_PT","PRD","PVEM","Otros",2010,2,"PAN",0,1,"PAN",0,0,0,0,0,0,0,0,0,"07_2012"
"07013_1982","07","07013",1982,"PRI",0,2944,0,0,NA,NA,2944,NA,"PRI","PRI","PRI","PRI",2012,-30,"PVEM",0,1,"Otros",1,1,0,0,0,0,0,0,0,"07_1982"
"07013_1985","07","07013",1985,"PRI",0,1524,603,0,0,0,2127,NA,"PRI","PRI","PRI","PRI",1982,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"07_1985"
"07013_1988","07","07013",1988,"PRI",0,1659,945,0,0,0,2604,NA,"PRI","PRI","PRI","PRI",1985,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"07_1988"
"07013_1991","07","07013",1991,"PRI",0,2802,1183,0,0,0,3985,NA,"PRI","PRI","PRI","PRI",1988,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"07_1991"
"07013_1995","07","07013",1995,"PRI",434,2147,1305,0,380,0,4162,NA,"PRI","PRI","PRI","PRI",1991,4,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"07_1995"
"07013_1998","07","07013",1998,"PRI",211,1890,1230,0,276,517,5141,NA,"PRI","PRI","PRI","PRI",1995,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"07_1998"
"07013_2001","07","07013",2001,"PVEM",266,1062,1342,0,304,0,6534,NA,"PAN_PRD_PT_PVEM_CONV_PCD_PAS_PSN","PAN","PVEM","Otros",1998,3,"PRI",0,1,"PRI",0,0,0,0,0,0,0,0,0,"07_2001"
"07013_2004","07","07013",2004,"PRD_PT",710,2228,2598,0,347,0,8404,NA,"PAN_PRD_PT_PVEM_CONV_PCD_PAS_PSN","PAN","PRD","PRD",2001,3,"PVEM",0,1,"Otros",0,0,0,0,0,0,0,1,0,"07_2004"
"07013_2007","07","07013",2007,"PRI_PVEM",1199,2354,2044,0,469,8,10486,NA,"PRD_CONV_PT","PRD","PRI","PRI",2004,3,"PRD",0,1,"PRD",0,0,0,0,0,1,0,0,0,"07_2007"
