"Clave","mayor6_leer_esc","may5_asistencia","year","muniYear"
"14120",789994,NA,1995,"14120_1995"
"14121",25108,NA,1995,"14121_1995"
"14122",5518,NA,1995,"14122_1995"
"14123",12835,NA,1995,"14123_1995"
"14124",43629,NA,1995,"14124_1995"
"14125",NA,NA,1995,"14125_1995"
"15001",43745,NA,1995,"15001_1995"
"15002",47129,NA,1995,"15002_1995"
"15003",28620,NA,1995,"15003_1995"
"15004",11222,NA,1995,"15004_1995"
"15005",80686,NA,1995,"15005_1995"
"15006",6709,NA,1995,"15006_1995"
"15007",15301,NA,1995,"15007_1995"
"15008",24605,NA,1995,"15008_1995"
"15009",35688,NA,1995,"15009_1995"
"15010",17895,NA,1995,"15010_1995"
"15011",24025,NA,1995,"15011_1995"
"15012",6116,NA,1995,"15012_1995"
"15013",369423,NA,1995,"15013_1995"
"15014",54285,NA,1995,"15014_1995"
"15015",19200,NA,1995,"15015_1995"
"15016",15327,NA,1995,"15016_1995"
"15017",4174,NA,1995,"15017_1995"
"15018",26893,NA,1995,"15018_1995"
"15019",22154,NA,1995,"15019_1995"
"15020",180229,NA,1995,"15020_1995"
"15021",25028,NA,1995,"15021_1995"
"15022",8054,NA,1995,"15022_1995"
"15023",25849,NA,1995,"15023_1995"
"15024",49305,NA,1995,"15024_1995"
"15025",148049,NA,1995,"15025_1995"
"15026",17482,NA,1995,"15026_1995"
"15027",4452,NA,1995,"15027_1995"
"15028",14247,NA,1995,"15028_1995"
"15029",61149,NA,1995,"15029_1995"
"15030",13488,NA,1995,"15030_1995"
"15031",342527,NA,1995,"15031_1995"
"15032",20023,NA,1995,"15032_1995"
"15033",1259284,NA,1995,"15033_1995"
"15034",5715,NA,1995,"15034_1995"
"15035",27798,NA,1995,"15035_1995"
"15036",26367,NA,1995,"15036_1995"
"15037",145596,NA,1995,"15037_1995"
"15038",5606,NA,1995,"15038_1995"
"15039",158779,NA,1995,"15039_1995"
"15040",20813,NA,1995,"15040_1995"
"15041",4657,NA,1995,"15041_1995"
"15042",90401,NA,1995,"15042_1995"
"15043",14756,NA,1995,"15043_1995"
"15044",22854,NA,1995,"15044_1995"
"15045",51912,NA,1995,"15045_1995"
"15046",10496,NA,1995,"15046_1995"
"15047",42771,NA,1995,"15047_1995"
"15048",37639,NA,1995,"15048_1995"
"15049",8766,NA,1995,"15049_1995"
"15050",14755,NA,1995,"15050_1995"
"15051",69727,NA,1995,"15051_1995"
"15052",16890,NA,1995,"15052_1995"
"15053",28543,NA,1995,"15053_1995"
"15054",155445,NA,1995,"15054_1995"
"15055",7352,NA,1995,"15055_1995"
"15056",20071,NA,1995,"15056_1995"
"15057",729988,NA,1995,"15057_1995"
"15058",1072405,NA,1995,"15058_1995"
"15059",12713,NA,1995,"15059_1995"
"15060",202869,NA,1995,"15060_1995"
"15061",5594,NA,1995,"15061_1995"
"15062",37613,NA,1995,"15062_1995"
"15063",19095,NA,1995,"15063_1995"
"15064",24459,NA,1995,"15064_1995"
"15065",21716,NA,1995,"15065_1995"
"15066",3773,NA,1995,"15066_1995"
"15067",41147,NA,1995,"15067_1995"
"15068",18236,NA,1995,"15068_1995"
"15069",2578,NA,1995,"15069_1995"
"15070",151237,NA,1995,"15070_1995"
"15071",8893,NA,1995,"15071_1995"
"15072",7139,NA,1995,"15072_1995"
"15073",7823,NA,1995,"15073_1995"
"15074",125652,NA,1995,"15074_1995"
"15075",14352,NA,1995,"15075_1995"
"15076",45997,NA,1995,"15076_1995"
"15077",3804,NA,1995,"15077_1995"
"15078",6760,NA,1995,"15078_1995"
"15079",7158,NA,1995,"15079_1995"
"15080",20574,NA,1995,"15080_1995"
"15081",127982,NA,1995,"15081_1995"
"15082",70348,NA,1995,"15082_1995"
"15083",6530,NA,1995,"15083_1995"
"15084",20729,NA,1995,"15084_1995"
"15085",49284,NA,1995,"15085_1995"
"15086",22102,NA,1995,"15086_1995"
"15087",49627,NA,1995,"15087_1995"
"15088",54781,NA,1995,"15088_1995"
"15089",6253,NA,1995,"15089_1995"
"15090",46856,NA,1995,"15090_1995"
"15091",46210,NA,1995,"15091_1995"
"15092",33534,NA,1995,"15092_1995"
"15093",16551,NA,1995,"15093_1995"
"15094",12977,NA,1995,"15094_1995"
"15095",46618,NA,1995,"15095_1995"
"15096",21099,NA,1995,"15096_1995"
"15097",11587,NA,1995,"15097_1995"
"15098",3256,NA,1995,"15098_1995"
"15099",150493,NA,1995,"15099_1995"
"15100",14081,NA,1995,"15100_1995"
"15101",43578,NA,1995,"15101_1995"
"15102",11843,NA,1995,"15102_1995"
"15103",32905,NA,1995,"15103_1995"
"15104",627082,NA,1995,"15104_1995"
"15105",27943,NA,1995,"15105_1995"
"15106",487321,NA,1995,"15106_1995"
"15107",8566,NA,1995,"15107_1995"
"15108",64290,NA,1995,"15108_1995"
"15109",310780,NA,1995,"15109_1995"
"15110",39785,NA,1995,"15110_1995"
"15111",29891,NA,1995,"15111_1995"
"15112",25289,NA,1995,"15112_1995"
"15113",35452,NA,1995,"15113_1995"
"15114",51283,NA,1995,"15114_1995"
"15115",30845,NA,1995,"15115_1995"
"15116",2592,NA,1995,"15116_1995"
"15117",11830,NA,1995,"15117_1995"
"15118",89493,NA,1995,"15118_1995"
"15119",10766,NA,1995,"15119_1995"
"15120",78362,NA,1995,"15120_1995"
"15121",364969,NA,1995,"15121_1995"
"15122",240040,NA,1995,"15122_1995"
"15123",NA,NA,1995,"15123_1995"
"15124",NA,NA,1995,"15124_1995"
"15125",NA,NA,1995,"15125_1995"
"16001",8504,NA,1995,"16001_1995"
"16002",17126,NA,1995,"16002_1995"
"16003",16889,NA,1995,"16003_1995"
"16004",13931,NA,1995,"16004_1995"
"16005",8302,NA,1995,"16005_1995"
"16006",96654,NA,1995,"16006_1995"
"16007",2193,NA,1995,"16007_1995"
"16008",15836,NA,1995,"16008_1995"
"16009",26508,NA,1995,"16009_1995"
"16010",19586,NA,1995,"16010_1995"
"16011",8527,NA,1995,"16011_1995"
"16012",32819,NA,1995,"16012_1995"
"16013",8504,NA,1995,"16013_1995"
"16014",11294,NA,1995,"16014_1995"
"16015",17248,NA,1995,"16015_1995"
"16016",21382,NA,1995,"16016_1995"
"16017",23604,NA,1995,"16017_1995"
"16018",8093,NA,1995,"16018_1995"
"16019",18941,NA,1995,"16019_1995"
"16020",22166,NA,1995,"16020_1995"
"16021",10015,NA,1995,"16021_1995"
"16022",15101,NA,1995,"16022_1995"
"16023",9728,NA,1995,"16023_1995"
"16024",13751,NA,1995,"16024_1995"
"16025",24473,NA,1995,"16025_1995"
"16026",6139,NA,1995,"16026_1995"
"16027",7085,NA,1995,"16027_1995"
"16028",7377,NA,1995,"16028_1995"
"16029",12008,NA,1995,"16029_1995"
"16030",14675,NA,1995,"16030_1995"
"16031",13110,NA,1995,"16031_1995"
"16032",11395,NA,1995,"16032_1995"
"16033",16006,NA,1995,"16033_1995"
"16034",85437,NA,1995,"16034_1995"
"16035",28987,NA,1995,"16035_1995"
"16036",10451,NA,1995,"16036_1995"
"16037",9588,NA,1995,"16037_1995"
"16038",39329,NA,1995,"16038_1995"
"16039",5321,NA,1995,"16039_1995"
"16040",13792,NA,1995,"16040_1995"
"16041",10283,NA,1995,"16041_1995"
"16042",12916,NA,1995,"16042_1995"
"16043",46220,NA,1995,"16043_1995"
"16044",13562,NA,1995,"16044_1995"
"16045",32622,NA,1995,"16045_1995"
"16046",9143,NA,1995,"16046_1995"
"16047",14561,NA,1995,"16047_1995"
"16048",4512,NA,1995,"16048_1995"
"16049",13687,NA,1995,"16049_1995"
"16050",54386,NA,1995,"16050_1995"
"16051",10197,NA,1995,"16051_1995"
"16052",130238,NA,1995,"16052_1995"
"16053",499848,NA,1995,"16053_1995"
"16054",10351,NA,1995,"16054_1995"
"16055",34425,NA,1995,"16055_1995"
"16056",18816,NA,1995,"16056_1995"
"16057",6215,NA,1995,"16057_1995"
"16058",12192,NA,1995,"16058_1995"
"16059",6786,NA,1995,"16059_1995"
"16060",8886,NA,1995,"16060_1995"
"16061",13903,NA,1995,"16061_1995"
"16062",17407,NA,1995,"16062_1995"
"16063",15951,NA,1995,"16063_1995"
"16064",19374,NA,1995,"16064_1995"
"16065",26086,NA,1995,"16065_1995"
"16066",63777,NA,1995,"16066_1995"
"16067",18283,NA,1995,"16067_1995"
"16068",16061,NA,1995,"16068_1995"
"16069",76059,NA,1995,"16069_1995"
"16070",13504,NA,1995,"16070_1995"
"16071",63035,NA,1995,"16071_1995"
"16072",12057,NA,1995,"16072_1995"
"16073",20411,NA,1995,"16073_1995"
"16074",8975,NA,1995,"16074_1995"
"16075",46354,NA,1995,"16075_1995"
"16076",51755,NA,1995,"16076_1995"
"16077",15890,NA,1995,"16077_1995"
"16078",11816,NA,1995,"16078_1995"
"16079",31890,NA,1995,"16079_1995"
"16080",13626,NA,1995,"16080_1995"
"16081",6570,NA,1995,"16081_1995"
"16082",44511,NA,1995,"16082_1995"
"16083",19418,NA,1995,"16083_1995"
"16084",18678,NA,1995,"16084_1995"
"16085",29211,NA,1995,"16085_1995"
"16086",12579,NA,1995,"16086_1995"
"16087",10939,NA,1995,"16087_1995"
"16088",30909,NA,1995,"16088_1995"
"16089",21177,NA,1995,"16089_1995"
"16090",9429,NA,1995,"16090_1995"
"16091",10821,NA,1995,"16091_1995"
"16092",13250,NA,1995,"16092_1995"
"16093",15467,NA,1995,"16093_1995"
"16094",8107,NA,1995,"16094_1995"
"16095",10750,NA,1995,"16095_1995"
"16096",8329,NA,1995,"16096_1995"
"16097",29719,NA,1995,"16097_1995"
"16098",19665,NA,1995,"16098_1995"
"16099",14628,NA,1995,"16099_1995"
"16100",10504,NA,1995,"16100_1995"
"16101",9462,NA,1995,"16101_1995"
"16102",213370,NA,1995,"16102_1995"
"16103",19956,NA,1995,"16103_1995"
"16104",19290,NA,1995,"16104_1995"
"16105",16314,NA,1995,"16105_1995"
"16106",22567,NA,1995,"16106_1995"
"16107",59660,NA,1995,"16107_1995"
"16108",137145,NA,1995,"16108_1995"
"16109",4055,NA,1995,"16109_1995"
"16110",41872,NA,1995,"16110_1995"
"16111",9626,NA,1995,"16111_1995"
"16112",109214,NA,1995,"16112_1995"
"16113",25274,NA,1995,"16113_1995"
"17001",13197,NA,1995,"17001_1995"
"17002",10780,NA,1995,"17002_1995"
"17003",24551,NA,1995,"17003_1995"
"17004",55108,NA,1995,"17004_1995"
"17005",8052,NA,1995,"17005_1995"
"17006",123118,NA,1995,"17006_1995"
"17007",278521,NA,1995,"17007_1995"
"17008",41921,NA,1995,"17008_1995"
"17009",11528,NA,1995,"17009_1995"
"17010",10995,NA,1995,"17010_1995"
"17011",128795,NA,1995,"17011_1995"
"17012",44948,NA,1995,"17012_1995"
"17013",11416,NA,1995,"17013_1995"
"17014",6934,NA,1995,"17014_1995"
"17015",19067,NA,1995,"17015_1995"
"17016",12231,NA,1995,"17016_1995"
"17017",43442,NA,1995,"17017_1995"
"17018",74549,NA,1995,"17018_1995"
"17019",19933,NA,1995,"17019_1995"
"17020",23072,NA,1995,"17020_1995"
"17021",5865,NA,1995,"17021_1995"
"17022",12958,NA,1995,"17022_1995"
"17023",4231,NA,1995,"17023_1995"
"17024",37043,NA,1995,"17024_1995"
"17025",25520,NA,1995,"17025_1995"
"17026",10116,NA,1995,"17026_1995"
"17027",6889,NA,1995,"17027_1995"
"17028",34158,NA,1995,"17028_1995"
"17029",67109,NA,1995,"17029_1995"
"17030",28273,NA,1995,"17030_1995"
"17031",28608,NA,1995,"17031_1995"
"17032",6488,NA,1995,"17032_1995"
"17033",10109,NA,1995,"17033_1995"
"18001",32005,NA,1995,"18001_1995"
"18002",13939,NA,1995,"18002_1995"
"18003",10962,NA,1995,"18003_1995"
"18004",54828,NA,1995,"18004_1995"
"18005",8198,NA,1995,"18005_1995"
"18006",22224,NA,1995,"18006_1995"
"18007",14580,NA,1995,"18007_1995"
"18008",29271,NA,1995,"18008_1995"
"18009",19816,NA,1995,"18009_1995"
"18010",30044,NA,1995,"18010_1995"
"18011",18552,NA,1995,"18011_1995"
"18012",36483,NA,1995,"18012_1995"
"18013",6779,NA,1995,"18013_1995"
"18014",17801,NA,1995,"18014_1995"
"18015",83148,NA,1995,"18015_1995"
"18016",39016,NA,1995,"18016_1995"
"18017",252614,NA,1995,"18017_1995"
"18018",27733,NA,1995,"18018_1995"
"18019",11670,NA,1995,"18019_1995"
"18020",39941,NA,1995,"18020_1995"
"19001",1650,NA,1995,"19001_1995"
"19002",4070,NA,1995,"19002_1995"
"19003",2211,NA,1995,"19003_1995"
"19004",20109,NA,1995,"19004_1995"
"19005",15786,NA,1995,"19005_1995"
"19006",180947,NA,1995,"19006_1995"
"19007",13717,NA,1995,"19007_1995"
"19008",2874,NA,1995,"19008_1995"
"19009",54325,NA,1995,"19009_1995"
"19010",5286,NA,1995,"19010_1995"
"19011",7198,NA,1995,"19011_1995"
"19012",7320,NA,1995,"19012_1995"
"19013",10627,NA,1995,"19013_1995"
"19014",32271,NA,1995,"19014_1995"
"19015",2058,NA,1995,"19015_1995"
"19016",2526,NA,1995,"19016_1995"
"19017",36341,NA,1995,"19017_1995"
"19018",19718,NA,1995,"19018_1995"
"19019",108763,NA,1995,"19019_1995"
"19020",5331,NA,1995,"19020_1995"
"19021",147237,NA,1995,"19021_1995"
"19022",14984,NA,1995,"19022_1995"
"19023",1496,NA,1995,"19023_1995"
"19024",4950,NA,1995,"19024_1995"
"19025",4548,NA,1995,"19025_1995"
"19026",539391,NA,1995,"19026_1995"
"19027",2634,NA,1995,"19027_1995"
"19028",1082,NA,1995,"19028_1995"
"19029",5791,NA,1995,"19029_1995"
"19030",2978,NA,1995,"19030_1995"
"19031",41751,NA,1995,"19031_1995"
"19032",4584,NA,1995,"19032_1995"
"19033",57463,NA,1995,"19033_1995"
"19034",3425,NA,1995,"19034_1995"
"19035",1030,NA,1995,"19035_1995"
"19036",6568,NA,1995,"19036_1995"
"19037",4148,NA,1995,"19037_1995"
"19038",45616,NA,1995,"19038_1995"
"19039",966733,NA,1995,"19039_1995"
"19040",988,NA,1995,"19040_1995"
"19041",8043,NA,1995,"19041_1995"
"19042",4718,NA,1995,"19042_1995"
"19043",2468,NA,1995,"19043_1995"
"19044",27397,NA,1995,"19044_1995"
"19045",13767,NA,1995,"19045_1995"
"19046",429822,NA,1995,"19046_1995"
"19047",11869,NA,1995,"19047_1995"
"19048",173838,NA,1995,"19048_1995"
"19049",30120,NA,1995,"19049_1995"
"19050",1923,NA,1995,"19050_1995"
"19051",3850,NA,1995,"19051_1995"
"20001",788,NA,1995,"20001_1995"
"20002",37387,NA,1995,"20002_1995"
"20003",2277,NA,1995,"20003_1995"
"20004",709,NA,1995,"20004_1995"
"20005",13720,NA,1995,"20005_1995"
"20006",10526,NA,1995,"20006_1995"
"20007",3408,NA,1995,"20007_1995"
"20008",819,NA,1995,"20008_1995"
"20009",4010,NA,1995,"20009_1995"
"20010",11413,NA,1995,"20010_1995"
"20011",1061,NA,1995,"20011_1995"
"20012",6692,NA,1995,"20012_1995"
"20013",2757,NA,1995,"20013_1995"
"20014",19142,NA,1995,"20014_1995"
"20015",4337,NA,1995,"20015_1995"
"20016",3312,NA,1995,"20016_1995"
"20017",3540,NA,1995,"20017_1995"
"20018",856,NA,1995,"20018_1995"
"20019",2920,NA,1995,"20019_1995"
"20020",2330,NA,1995,"20020_1995"
"20021",12417,NA,1995,"20021_1995"
"20022",947,NA,1995,"20022_1995"
"20023",9740,NA,1995,"20023_1995"
"20024",3490,NA,1995,"20024_1995"
"20025",7921,NA,1995,"20025_1995"
"20026",6589,NA,1995,"20026_1995"
"20027",2211,NA,1995,"20027_1995"
"20028",15835,NA,1995,"20028_1995"
"20029",2630,NA,1995,"20029_1995"
"20030",7078,NA,1995,"20030_1995"
"20031",4479,NA,1995,"20031_1995"
"20032",840,NA,1995,"20032_1995"
"20033",1530,NA,1995,"20033_1995"
"20034",1151,NA,1995,"20034_1995"
"20035",598,NA,1995,"20035_1995"
"20036",4697,NA,1995,"20036_1995"
"20037",3217,NA,1995,"20037_1995"
"20038",1952,NA,1995,"20038_1995"
"20039",40952,NA,1995,"20039_1995"
"20040",4526,NA,1995,"20040_1995"
"20041",23134,NA,1995,"20041_1995"
"20042",5581,NA,1995,"20042_1995"
"20043",65760,NA,1995,"20043_1995"
"20044",35629,NA,1995,"20044_1995"
"20045",3363,NA,1995,"20045_1995"
"20046",3246,NA,1995,"20046_1995"
"20047",104,NA,1995,"20047_1995"
"20048",735,NA,1995,"20048_1995"
"20049",824,NA,1995,"20049_1995"
"20050",2389,NA,1995,"20050_1995"
"20051",2666,NA,1995,"20051_1995"
"20052",5671,NA,1995,"20052_1995"
"20053",1125,NA,1995,"20053_1995"
"20054",412,NA,1995,"20054_1995"
"20055",2765,NA,1995,"20055_1995"
"20056",1191,NA,1995,"20056_1995"
"20057",34071,NA,1995,"20057_1995"
"20058",10794,NA,1995,"20058_1995"
"20059",24392,NA,1995,"20059_1995"
"20060",2112,NA,1995,"20060_1995"
"20061",1812,NA,1995,"20061_1995"
"20062",534,NA,1995,"20062_1995"
"20063",2618,NA,1995,"20063_1995"
"20064",6756,NA,1995,"20064_1995"
"20065",1725,NA,1995,"20065_1995"
"20066",5007,NA,1995,"20066_1995"
"20067",214962,NA,1995,"20067_1995"
"20068",14794,NA,1995,"20068_1995"
"20069",1430,NA,1995,"20069_1995"
"20070",4560,NA,1995,"20070_1995"
"20071",2857,NA,1995,"20071_1995"
"20072",4458,NA,1995,"20072_1995"
"20073",21744,NA,1995,"20073_1995"
"20074",292,NA,1995,"20074_1995"
"20075",2293,NA,1995,"20075_1995"
"20076",2702,NA,1995,"20076_1995"
"20077",2295,NA,1995,"20077_1995"
"20078",935,NA,1995,"20078_1995"
"20079",65906,NA,1995,"20079_1995"
"20080",1639,NA,1995,"20080_1995"
"20081",2052,NA,1995,"20081_1995"
"20082",3616,NA,1995,"20082_1995"
"20083",3295,NA,1995,"20083_1995"
"20084",2567,NA,1995,"20084_1995"
"20085",15286,NA,1995,"20085_1995"
"20086",736,NA,1995,"20086_1995"
"20087",2539,NA,1995,"20087_1995"
"20088",2703,NA,1995,"20088_1995"
"20089",1860,NA,1995,"20089_1995"
"20090",4385,NA,1995,"20090_1995"
"20091",2774,NA,1995,"20091_1995"
"20092",1279,NA,1995,"20092_1995"
"20093",523,NA,1995,"20093_1995"
"20094",1788,NA,1995,"20094_1995"
"20095",2419,NA,1995,"20095_1995"
"20096",624,NA,1995,"20096_1995"
"20097",1628,NA,1995,"20097_1995"
"20098",3316,NA,1995,"20098_1995"
"20099",300,NA,1995,"20099_1995"
"20100",541,NA,1995,"20100_1995"
"20101",866,NA,1995,"20101_1995"
"20102",2508,NA,1995,"20102_1995"
"20103",4155,NA,1995,"20103_1995"
"20104",1535,NA,1995,"20104_1995"
"20105",4451,NA,1995,"20105_1995"
"20106",291,NA,1995,"20106_1995"
"20107",9461,NA,1995,"20107_1995"
"20108",3575,NA,1995,"20108_1995"
"20109",1065,NA,1995,"20109_1995"
"20110",1031,NA,1995,"20110_1995"
"20111",2851,NA,1995,"20111_1995"
"20112",2639,NA,1995,"20112_1995"
"20113",2196,NA,1995,"20113_1995"
"20114",697,NA,1995,"20114_1995"
"20115",3581,NA,1995,"20115_1995"
"20116",2386,NA,1995,"20116_1995"
"20117",1843,NA,1995,"20117_1995"
"20118",2155,NA,1995,"20118_1995"
"20119",473,NA,1995,"20119_1995"
"20120",686,NA,1995,"20120_1995"
"20121",807,NA,1995,"20121_1995"
"20122",688,NA,1995,"20122_1995"
"20123",2525,NA,1995,"20123_1995"
"20124",12579,NA,1995,"20124_1995"
"20125",9029,NA,1995,"20125_1995"
"20126",3149,NA,1995,"20126_1995"
"20127",879,NA,1995,"20127_1995"
"20128",1121,NA,1995,"20128_1995"
"20129",293,NA,1995,"20129_1995"
"20130",3733,NA,1995,"20130_1995"
"20131",7552,NA,1995,"20131_1995"
"20132",1000,NA,1995,"20132_1995"
"20133",2856,NA,1995,"20133_1995"
"20134",15479,NA,1995,"20134_1995"
"20135",4869,NA,1995,"20135_1995"
"20136",8589,NA,1995,"20136_1995"
"20137",2436,NA,1995,"20137_1995"
"20138",677,NA,1995,"20138_1995"
"20139",1612,NA,1995,"20139_1995"
"20140",624,NA,1995,"20140_1995"
"20141",4065,NA,1995,"20141_1995"
"20142",916,NA,1995,"20142_1995"
"20143",7982,NA,1995,"20143_1995"
"20144",1068,NA,1995,"20144_1995"
"20145",1401,NA,1995,"20145_1995"
"20146",1338,NA,1995,"20146_1995"
"20147",364,NA,1995,"20147_1995"
"20148",1514,NA,1995,"20148_1995"
"20149",1018,NA,1995,"20149_1995"
"20150",7341,NA,1995,"20150_1995"
"20151",358,NA,1995,"20151_1995"
"20152",1371,NA,1995,"20152_1995"
"20153",2902,NA,1995,"20153_1995"
"20154",1665,NA,1995,"20154_1995"
"20155",678,NA,1995,"20155_1995"
"20156",2672,NA,1995,"20156_1995"
"20157",3282,NA,1995,"20157_1995"
"20158",1611,NA,1995,"20158_1995"
"20159",2832,NA,1995,"20159_1995"
"20160",1607,NA,1995,"20160_1995"
"20161",2242,NA,1995,"20161_1995"
"20162",1211,NA,1995,"20162_1995"
"20163",1327,NA,1995,"20163_1995"
"20164",2733,NA,1995,"20164_1995"
"20165",1096,NA,1995,"20165_1995"
"20166",8182,NA,1995,"20166_1995"
"20167",1134,NA,1995,"20167_1995"
"20168",711,NA,1995,"20168_1995"
"20169",3299,NA,1995,"20169_1995"
"20170",2745,NA,1995,"20170_1995"
"20171",13736,NA,1995,"20171_1995"
"20172",405,NA,1995,"20172_1995"
"20173",1438,NA,1995,"20173_1995"
"20174",2180,NA,1995,"20174_1995"
"20175",1370,NA,1995,"20175_1995"
"20176",2930,NA,1995,"20176_1995"
"20177",7815,NA,1995,"20177_1995"
"20178",2685,NA,1995,"20178_1995"
"20179",1228,NA,1995,"20179_1995"
"20180",2242,NA,1995,"20180_1995"
"20181",441,NA,1995,"20181_1995"
"20182",1802,NA,1995,"20182_1995"
"20183",1102,NA,1995,"20183_1995"
"20184",109557,NA,1995,"20184_1995"
"20185",6443,NA,1995,"20185_1995"
"20186",519,NA,1995,"20186_1995"
"20187",1829,NA,1995,"20187_1995"
"20188",5937,NA,1995,"20188_1995"
"20189",1550,NA,1995,"20189_1995"
"20190",17792,NA,1995,"20190_1995"
"20191",325,NA,1995,"20191_1995"
"20192",1180,NA,1995,"20192_1995"
"20193",1840,NA,1995,"20193_1995"
"20194",1135,NA,1995,"20194_1995"
"20195",1466,NA,1995,"20195_1995"
"20196",472,NA,1995,"20196_1995"
"20197",2480,NA,1995,"20197_1995"
"20198",21245,NA,1995,"20198_1995"
"20199",581,NA,1995,"20199_1995"
"20200",2950,NA,1995,"20200_1995"
"20201",1378,NA,1995,"20201_1995"
"20202",2801,NA,1995,"20202_1995"
"20203",2233,NA,1995,"20203_1995"
"20204",652,NA,1995,"20204_1995"
"20205",12397,NA,1995,"20205_1995"
"20206",2157,NA,1995,"20206_1995"
"20207",13312,NA,1995,"20207_1995"
"20208",7808,NA,1995,"20208_1995"
"20209",603,NA,1995,"20209_1995"
"20210",5128,NA,1995,"20210_1995"
"20211",2434,NA,1995,"20211_1995"
"20212",1664,NA,1995,"20212_1995"
"20213",2828,NA,1995,"20213_1995"
"20214",1971,NA,1995,"20214_1995"
"20215",580,NA,1995,"20215_1995"
"20216",947,NA,1995,"20216_1995"
"20217",2721,NA,1995,"20217_1995"
"20218",407,NA,1995,"20218_1995"
"20219",2615,NA,1995,"20219_1995"
"20220",2548,NA,1995,"20220_1995"
"20221",1218,NA,1995,"20221_1995"
"20222",1296,NA,1995,"20222_1995"
"20223",429,NA,1995,"20223_1995"
"20224",659,NA,1995,"20224_1995"
"20225",4031,NA,1995,"20225_1995"
"20226",2162,NA,1995,"20226_1995"
"20227",7222,NA,1995,"20227_1995"
"20228",508,NA,1995,"20228_1995"
"20229",3682,NA,1995,"20229_1995"
"20230",925,NA,1995,"20230_1995"
"20231",2076,NA,1995,"20231_1995"
"20232",15241,NA,1995,"20232_1995"
"20233",1806,NA,1995,"20233_1995"
"20234",5096,NA,1995,"20234_1995"
"20235",3163,NA,1995,"20235_1995"
"20236",1448,NA,1995,"20236_1995"
"20237",1878,NA,1995,"20237_1995"
"20238",687,NA,1995,"20238_1995"
"20239",906,NA,1995,"20239_1995"
"20240",1821,NA,1995,"20240_1995"
"20241",1092,NA,1995,"20241_1995"
"20242",5230,NA,1995,"20242_1995"
"20243",1438,NA,1995,"20243_1995"
"20244",2427,NA,1995,"20244_1995"
"20245",1219,NA,1995,"20245_1995"
"20246",539,NA,1995,"20246_1995"
"20247",1192,NA,1995,"20247_1995"
"20248",7835,NA,1995,"20248_1995"
"20249",2434,NA,1995,"20249_1995"
"20250",947,NA,1995,"20250_1995"
"20251",881,NA,1995,"20251_1995"
"20252",1364,NA,1995,"20252_1995"
"20253",3691,NA,1995,"20253_1995"
"20254",3089,NA,1995,"20254_1995"
"20255",1527,NA,1995,"20255_1995"
"20256",245,NA,1995,"20256_1995"
"20257",881,NA,1995,"20257_1995"
"20258",723,NA,1995,"20258_1995"
"20259",1647,NA,1995,"20259_1995"
"20260",1981,NA,1995,"20260_1995"
"20261",4867,NA,1995,"20261_1995"
"20262",1052,NA,1995,"20262_1995"
